Symbol,Company Name,Quant Rating,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
RBC,RBC Bearings Incorporated,Rating: Hold3.07,Rating: Hold3.00,Rating: Buy3.71,10.61B,-,D-,C-,B,B,B-
SWX,"Southwest Gas Holdings, Inc.",Rating: Hold3.07,Rating: Buy4.00,Rating: Buy3.80,5.62B,3.17,B-,C-,B+,B-,B+
ZYME,Zymeworks Inc.,Rating: Hold3.07,Rating: Strong Buy4.50,Rating: Buy4.22,993.21M,-,C,C,B-,A,C-
AGR,"Avangrid, Inc.",Rating: Hold3.06,Rating: Hold3.00,Rating: Hold2.50,13.99B,4.87,B,B,D,C-,B+
ARQQ,Arqit Quantum Inc.,Rating: Hold3.06,Rating: Hold3.00,Rating: Buy4.00,219.55M,-,B,D+,D-,A,C
AFYA,Afya Limited,Rating: Hold3.06,Rating: Not Covered,Rating: Buy3.50,1.51B,-,A,A-,B-,C-,B
MBGAF,Mercedes-Benz Group AG,Rating: Hold3.06,Rating: Hold2.50,Rating: Buy3.50,52.69B,10.32,A+,F,A+,D,C+
WDC,Western Digital Corporation,Rating: Hold3.06,Rating: Buy3.66,Rating: Buy4.23,24.72B,-,F,A,C-,B-,C-
IMTX,Immatics N.V.,Rating: Hold3.06,Rating: Buy4.00,Rating: Strong Buy4.71,944.11M,-,C+,B,C+,D+,A+
SOC,Sable Offshore Corp.,Rating: Hold3.06,Rating: Not Covered,Rating: Buy4.20,2.13B,-,C-,Rating: Not Covered,F,A+,F
EDNMY,Edenred SE,Rating: Hold3.06,Rating: Buy4.00,Rating: Hold3.00,7.69B,3.81,B+,A-,B+,F,A
MAMA,"Mama's Creations, Inc.",Rating: Hold3.06,Rating: Hold3.00,Rating: Strong Buy4.50,360.37M,-,F,A+,C+,A+,C-
WHR,Whirlpool Corporation,Rating: Hold3.06,Rating: Buy4.16,Rating: Hold3.00,6.16B,6.26,A-,F,C+,B,B-
CMPGY,Compass Group PLC,Rating: Hold3.06,Rating: Not Covered,Rating: Buy4.00,58.14B,1.62,D-,B-,A-,B,C+
PCAR,PACCAR Inc,Rating: Hold3.06,Rating: Hold3.00,Rating: Hold3.42,60.91B,1.01,C+,D-,A,B-,C
TSCO,Tractor Supply Company,Rating: Hold3.06,Rating: Hold3.25,Rating: Buy3.67,30.12B,1.56,D-,C-,B+,B-,C+
CIFR,Cipher Mining Inc.,Rating: Hold3.06,Rating: Buy3.50,Rating: Buy4.45,2.24B,-,B-,A+,F,A,D-
HMN,Horace Mann Educators Corporation,Rating: Hold3.06,Rating: Not Covered,Rating: Buy3.50,1.71B,3.23,B,A,B+,C,C-
PHR,"Phreesia, Inc.",Rating: Hold3.06,Rating: Buy4.00,Rating: Strong Buy4.50,1.17B,-,D-,C-,B+,C+,B+
WAL,Western Alliance Bancorporation,Rating: Hold3.06,Rating: Buy4.00,Rating: Strong Buy4.50,10.20B,1.59,C-,C-,D-,A,D+
BTG,B2Gold Corp.,Rating: Hold3.06,Rating: Buy4.00,Rating: Buy4.14,3.78B,5.54,A+,A,D-,C+,C
IIIV,"i3 Verticals, Inc.",Rating: Hold3.06,Rating: Not Covered,Rating: Buy4.42,833.81M,-,D+,C+,A-,C-,C+
TU,TELUS Corporation,Rating: Hold3.06,Rating: Buy4.00,Rating: Buy3.83,23.25B,7.27,B+,D,B+,C-,B
PNNT,PennantPark Investment Corporation,Rating: Hold3.06,Rating: Sell2.00,Rating: Hold3.25,440.75M,13.33,A+,C,A+,D-,C-
BUD,Anheuser-Busch InBev SA/NV,Rating: Hold3.06,Rating: Buy4.00,Rating: Buy4.00,106.88B,1.63,C,B-,A+,D+,C+
MUFG,"Mitsubishi UFJ Financial Group, Inc.",Rating: Hold3.06,Rating: Hold3.00,Rating: Buy4.00,136.40B,-,B+,A,F,C-,C
AKBA,"Akebia Therapeutics, Inc.",Rating: Hold3.06,Rating: Hold3.00,Rating: Buy4.33,449.45M,-,D,B-,B,A,D-
MDAI,"Spectral AI, Inc.",Rating: Hold3.06,Rating: Not Covered,Rating: Buy4.40,28.48M,-,B-,B,C-,C,A
VTS,"Vitesse Energy, Inc.",Rating: Hold3.06,Rating: Not Covered,Rating: Buy3.75,825.15M,7.34,C,A-,C+,B+,A-
RSKD,Riskified Ltd.,Rating: Hold3.06,Rating: Buy4.00,Rating: Hold3.44,787.47M,-,C+,A-,C+,C-,B-
SHYF,"The Shyft Group, Inc.",Rating: Hold3.06,Rating: Not Covered,Rating: Buy3.75,491.89M,1.40,B-,B+,D+,B-,B
DDI,"DoubleDown Interactive Co., Ltd.",Rating: Hold3.06,Rating: Hold3.00,Rating: Strong Buy5.00,728.44M,-,A+,C,A-,B,B-
HUBG,"Hub Group, Inc.",Rating: Hold3.05,Rating: Buy4.00,Rating: Buy3.50,3.17B,0.73,C-,F,C,B,C+
DFLI,Dragonfly Energy Holdings Corp.,Rating: Hold3.05,Rating: Not Covered,Rating: Strong Buy4.75,24.13M,-,B+,B,D-,F,A
TAC,TransAlta Corporation,Rating: Hold3.05,Rating: Hold3.00,Rating: Buy3.88,3.31B,1.56,C+,D,B,A,D
CWST,"Casella Waste Systems, Inc.",Rating: Hold3.05,Rating: Hold3.00,Rating: Buy4.20,7.11B,-,F,B+,C-,B-,B
CLBT,Cellebrite DI Ltd.,Rating: Hold3.05,Rating: Buy3.66,Rating: Strong Buy4.75,4.34B,-,D-,B,D-,A,F
UNP,Union Pacific Corporation,Rating: Hold3.05,Rating: Buy3.60,Rating: Buy3.93,148.67B,2.14,C-,D,A+,C,C-
TMO,Thermo Fisher Scientific Inc.,Rating: Hold3.05,Rating: Buy3.66,Rating: Buy4.35,199.54B,0.29,F,D,A+,C+,C-
ALLY,Ally Financial Inc.,Rating: Hold3.05,Rating: Hold3.00,Rating: Buy3.66,12.03B,3.04,A,B+,A-,D,D+
HNVR,"Hanover Bancorp, Inc.",Rating: Hold3.05,Rating: Not Covered,Rating: Strong Buy4.50,175.24M,1.63,D,F,D+,A-,C+
BDORY,Banco do Brasil S.A.,Rating: Hold3.05,Rating: Buy4.00,Rating: Strong Buy5.00,24.26B,9.06,A+,C-,A+,F,C
CLNE,Clean Energy Fuels Corp.,Rating: Hold3.05,Rating: Hold3.00,Rating: Strong Buy4.55,706.12M,-,D+,B-,D,C,A
EVRI,Everi Holdings Inc.,Rating: Hold3.05,Rating: Not Covered,Rating: Hold3.00,1.16B,-,A,D-,A+,A,D
OPRT,Oportun Financial Corporation,Rating: Hold3.05,Rating: Buy4.00,Rating: Buy3.50,142.09M,-,A+,B,D-,C,D-
KZR,"Kezar Life Sciences, Inc.",Rating: Hold3.05,Rating: Not Covered,Rating: Buy3.66,53.99M,-,A-,D+,C-,B-,B+
MMC,"Marsh & McLennan Companies, Inc.",Rating: Hold3.05,Rating: Buy4.00,Rating: Hold3.25,114.55B,1.31,F,B,A-,D+,C-
IMMR,Immersion Corporation,Rating: Hold3.05,Rating: Hold3.00,Rating: Strong Buy4.50,283.21M,2.05,A+,B-,D,C+,B-
VLY,Valley National Bancorp,Rating: Hold3.05,Rating: Hold2.50,Rating: Buy3.54,5.97B,4.12,B,D-,C-,B,D-
ORLY,"O'Reilly Automotive, Inc.",Rating: Hold3.05,Rating: Hold2.66,Rating: Buy4.00,71.82B,-,F,C,A,B+,D+
CFFN,"Capitol Federal Financial, Inc.",Rating: Hold3.05,Rating: Not Covered,Rating: Hold3.00,879.78M,5.01,B,B,D,C+,C
HRTG,"Heritage Insurance Holdings, Inc.",Rating: Hold3.05,Rating: Hold3.00,Rating: Buy4.00,360.10M,-,A+,B+,B+,B,F
CLB,Core Laboratories Inc.,Rating: Hold3.05,Rating: Not Covered,Rating: Hold2.71,958.25M,0.20,F,B+,C-,B+,A
VTRS,Viatris Inc.,Rating: Hold3.05,Rating: Strong Buy4.50,Rating: Hold3.30,15.78B,3.63,A,F,A+,B+,D+
LU,Lufax Holding Ltd,Rating: Hold3.05,Rating: Buy4.00,Rating: Buy3.50,2.18B,100.64,A+,F,A+,F,D-
THFF,First Financial Corporation,Rating: Hold3.05,Rating: Hold3.00,Rating: Hold3.00,579.91M,3.67,B,A+,D+,C+,C-
CMTOY,Cementos Argos S.A.,Rating: Hold3.05,Rating: Not Covered,Rating: Strong Buy5.00,2.86B,4.02,C-,B+,B+,B+,Rating: Not Covered
UGI,UGI Corporation,Rating: Hold3.05,Rating: Buy4.00,Rating: Strong Buy4.50,6.45B,4.99,B+,D-,B-,A,D+
OCCI,OFS Credit Company Inc,Rating: Hold3.05,Rating: Hold3.00,Rating: Strong Buy5.00,118.12M,19.34,A-,C,A-,D,Rating: Not Covered
VZIO,VIZIO Holding Corp.,Rating: Hold3.05,Rating: Not Covered,Rating: Hold3.00,2.29B,-,D-,B,C-,B-,B
RXO,"RXO, Inc.",Rating: Hold3.05,Rating: Buy4.00,Rating: Hold3.00,4.81B,-,D,A-,D,A-,C
AZUL,Azul S.A.,Rating: Hold3.04,Rating: Hold3.00,Rating: Hold3.25,302.46M,-,A+,F,B+,F,A+
FAST,Fastenal Company,Rating: Hold3.04,Rating: Sell2.33,Rating: Hold3.05,47.96B,1.86,F,D+,A,B+,C
WTTR,"Select Water Solutions, Inc.",Rating: Hold3.04,Rating: Hold3.00,Rating: Strong Buy5.00,1.75B,1.70,D-,B-,C,A,D-
IMXI,"International Money Express, Inc.",Rating: Hold3.04,Rating: Buy4.00,Rating: Buy3.66,656.18M,-,B+,B-,B,D+,C+
HBNC,"Horizon Bancorp, Inc.",Rating: Hold3.04,Rating: Not Covered,Rating: Buy4.00,804.36M,3.48,C,D+,D,A-,D+
SBS,Companhia de Saneamento Básico do Estado de São Paulo - SABESP,Rating: Hold3.04,Rating: Hold3.00,Rating: Buy4.40,11.18B,-,A,A,A-,C,B-
TRMK,Trustmark Corporation,Rating: Hold3.04,Rating: Not Covered,Rating: Hold3.20,2.43B,2.32,D-,A-,D+,B+,C-
ATOS,"Atossa Therapeutics, Inc.",Rating: Hold3.04,Rating: Sell2.00,Rating: Strong Buy4.50,161.03M,-,B-,C-,C-,B,B+
ITCI,"Intra-Cellular Therapies, Inc.",Rating: Hold3.04,Rating: Hold3.00,Rating: Buy4.43,9.18B,-,C-,A-,B+,A-,D+
SASR,"Sandy Spring Bancorp, Inc.",Rating: Hold3.04,Rating: Hold3.00,Rating: Hold3.00,1.69B,3.63,C,D,D+,A,D-
CPSS,"Consumer Portfolio Services, Inc.",Rating: Hold3.04,Rating: Not Covered,Rating: Not Covered,218.76M,-,A+,A-,D+,C+,F
FSUN,FirstSun Capital Bancorp,Rating: Hold3.04,Rating: Not Covered,Rating: Hold3.00,1.07B,-,B,Rating: Not Covered,C-,D,Rating: Not Covered
TSVT,"2seventy bio, Inc.",Rating: Hold3.04,Rating: Not Covered,Rating: Buy3.60,204.29M,-,C+,C,D-,C+,A
ORRF,"Orrstown Financial Services, Inc.",Rating: Hold3.04,Rating: Buy4.00,Rating: Buy4.00,768.27M,2.17,D,A-,D,A-,C-
ABNB,"Airbnb, Inc.",Rating: Hold3.04,Rating: Buy3.58,Rating: Hold3.15,86.39B,-,D-,C+,A+,B-,C-
WDH,Waterdrop Inc.,Rating: Hold3.04,Rating: Buy4.00,Rating: Strong Buy4.66,405.83M,-,A+,A,B-,F,C
WIT,Wipro Limited,Rating: Hold3.04,Rating: Hold3.00,Rating: Sell1.77,36.08B,0.17,D,A,A-,B,D+
CPRT,"Copart, Inc.",Rating: Hold3.04,Rating: Hold3.33,Rating: Buy3.72,61.19B,-,D-,B-,A,B,C
USM,United States Cellular Corporation,Rating: Hold3.04,Rating: Buy3.66,Rating: Buy4.00,5.47B,-,D+,B,C-,A,D+
CLPHY,CLP Holdings Limited,Rating: Hold3.04,Rating: Hold3.00,Rating: Hold3.00,21.20B,4.70,A,A+,A-,D+,C
ALRN,"Aileron Therapeutics, Inc.",Rating: Hold3.04,Rating: Not Covered,Rating: Strong Buy5.00,59.36M,-,B+,C,C-,C+,A
PLMR,"Palomar Holdings, Inc.",Rating: Hold3.04,Rating: Not Covered,Rating: Buy4.00,2.87B,-,D+,A,A,B+,D+
FSRL,"First Reliance Bancshares, Inc.",Rating: Hold3.04,Rating: Not Covered,Rating: Strong Buy5.00,79.08M,-,B-,B-,D,C,C
CADL,"Candel Therapeutics, Inc.",Rating: Hold3.04,Rating: Buy4.00,Rating: Buy4.00,160.75M,-,D,A+,F,A,C
CLW,Clearwater Paper Corporation,Rating: Hold3.04,Rating: Not Covered,Rating: Buy4.00,453.79M,-,A-,D,C-,D-,A+
CCOEY,"Capcom Co., Ltd.",Rating: Hold3.04,Rating: Not Covered,Rating: Strong Buy5.00,9.61B,1.10,D-,C,B,B+,Rating: Not Covered
NFBK,"Northfield Bancorp, Inc. (Staten Island, NY)",Rating: Hold3.04,Rating: Buy4.00,Rating: Hold3.00,576.20M,3.87,C+,D,D,B,C
ESPR,"Esperion Therapeutics, Inc.",Rating: Hold3.04,Rating: Buy4.00,Rating: Buy3.85,500.47M,-,C-,A-,B,A,D+
CRK,"Comstock Resources, Inc.",Rating: Hold3.04,Rating: Sell2.33,Rating: Hold2.71,4.51B,-,F,D-,F,A+,C-
AJG,Arthur J. Gallagher & Co.,Rating: Hold3.03,Rating: Not Covered,Rating: Buy3.52,69.16B,0.75,F,B,A-,C,D+
FLR,Fluor Corporation,Rating: Hold3.03,Rating: Buy3.50,Rating: Buy4.40,9.48B,-,D,A+,C,A-,F
GFL,GFL Environmental Inc.,Rating: Hold3.03,Rating: Buy4.00,Rating: Buy4.15,18.20B,0.12,D-,B+,C,A-,C
DVAX,Dynavax Technologies Corporation,Rating: Hold3.03,Rating: Hold3.00,Rating: Buy4.20,1.70B,-,F,F,A-,B,B
KIND,"Nextdoor Holdings, Inc.",Rating: Hold3.03,Rating: Strong Buy5.00,Rating: Hold3.00,924.79M,-,C+,C,D-,B,B+
LAB,Standard BioTools Inc.,Rating: Hold3.03,Rating: Not Covered,Rating: Strong Buy5.00,677.51M,-,C+,A,C-,D+,A+
GH,"Guardant Health, Inc.",Rating: Hold3.03,Rating: Hold3.00,Rating: Strong Buy4.59,4.34B,-,D+,C+,D,A,D
BALL,Ball Corporation,Rating: Hold3.03,Rating: Hold3.00,Rating: Buy3.62,18.68B,1.28,D-,C,B,C,B+
CIA,"Citizens, Inc.",Rating: Hold3.03,Rating: Not Covered,Rating: Not Covered,222.08M,-,B,A-,B-,A,D
LQDT,"Liquidity Services, Inc.",Rating: Hold3.03,Rating: Not Covered,Rating: Strong Buy4.50,780.10M,-,C,D+,B,B+,B-
NWS,News Corporation,Rating: Hold3.03,Rating: Not Covered,Rating: Buy4.25,17.02B,0.63,F,A-,B-,B+,B-
RBB,RBB Bancorp,Rating: Hold3.03,Rating: Not Covered,Rating: Hold3.00,423.23M,2.68,C,D-,D+,B-,C
ES,Eversource Energy,Rating: Hold3.03,Rating: Buy4.00,Rating: Buy3.90,23.67B,4.37,B-,B,D,C-,C
HCI,"HCI Group, Inc.",Rating: Hold3.03,Rating: Hold3.00,Rating: Buy4.40,1.23B,1.37,A-,A,A,C+,F
JBHT,"J.B. Hunt Transport Services, Inc.",Rating: Hold3.03,Rating: Hold3.33,Rating: Buy4.16,19.19B,0.90,D-,D+,B,C+,B-
SLNO,"Soleno Therapeutics, Inc.",Rating: Hold3.03,Rating: Strong Buy5.00,Rating: Strong Buy4.62,2.41B,-,B+,A+,D,A,F
HFWA,Heritage Financial Corporation,Rating: Hold3.03,Rating: Not Covered,Rating: Buy3.50,915.31M,3.43,C,D+,D,B+,D+
HCA,"HCA Healthcare, Inc.",Rating: Hold3.03,Rating: Buy4.00,Rating: Buy4.20,82.44B,0.79,D,C-,A+,B-,D
MFIN,Medallion Financial Corp.,Rating: Hold3.03,Rating: Not Covered,Rating: Buy3.66,209.04M,4.35,A,B,F,C-,C
SANG,Sangoma Technologies Corporation,Rating: Hold3.03,Rating: Buy4.00,Rating: Strong Buy4.60,207.26M,-,A,D,B-,A-,C-
ENR,"Energizer Holdings, Inc.",Rating: Hold3.03,Rating: Hold2.50,Rating: Hold3.44,2.75B,3.14,C+,D+,B,A-,C
TSLX,"Sixth Street Specialty Lending, Inc.",Rating: Hold3.03,Rating: Hold3.20,Rating: Buy4.36,1.98B,9.01,A,F,A-,D-,C
XERS,"Xeris Biopharma Holdings, Inc.",Rating: Hold3.03,Rating: Strong Buy4.50,Rating: Strong Buy4.50,514.33M,-,D+,B-,B-,A-,C-
RCI,Rogers Communications Inc.,Rating: Hold3.03,Rating: Strong Buy5.00,Rating: Buy4.27,19.28B,4.14,B,D-,A-,D+,B
NTDOY,"Nintendo Co., Ltd.",Rating: Hold3.03,Rating: Buy4.00,Rating: Strong Buy5.00,65.70B,-,C-,D+,B+,C+,Rating: Not Covered
OZK,Bank OZK,Rating: Hold3.03,Rating: Strong Buy4.50,Rating: Hold2.88,5.67B,3.16,B,C+,B-,C-,C-
ALTM,Arcadium Lithium plc,Rating: Hold3.03,Rating: Buy3.50,Rating: Hold3.47,5.63B,-,C-,F,F,A,C
BXSL,Blackstone Secured Lending Fund.,Rating: Hold3.03,Rating: Buy4.00,Rating: Buy4.33,6.96B,9.59,A,F,A-,D+,C-
LKNCY,Luckin Coffee Inc.,Rating: Hold3.03,Rating: Hold2.50,Rating: Strong Buy5.00,6.10B,-,D+,A+,C,C+,B-
IMRX,Immuneering Corporation,Rating: Hold3.03,Rating: Not Covered,Rating: Buy4.14,66.14M,-,D+,D,A+,B+,B-
BRFH,"Barfresh Food Group, Inc.",Rating: Hold3.02,Rating: Not Covered,Rating: Strong Buy4.50,43.35M,-,C+,A-,F,A+,D
CARR,Carrier Global Corporation,Rating: Hold3.02,Rating: Strong Buy4.50,Rating: Buy3.72,69.00B,0.99,F,D+,B,B,F
FRME,First Merchants Corporation,Rating: Hold3.02,Rating: Buy4.00,Rating: Buy3.83,2.58B,3.14,C+,D+,C+,B-,C-
PLOW,"Douglas Dynamics, Inc.",Rating: Hold3.02,Rating: Buy4.00,Rating: Buy4.00,592.13M,4.60,A-,A+,C+,C-,B
BRAG,Bragg Gaming Group Inc.,Rating: Hold3.02,Rating: Not Covered,Rating: Buy4.42,84.52M,-,A-,A-,B-,F,A
CPF,Central Pacific Financial Corp.,Rating: Hold3.02,Rating: Hold3.00,Rating: Buy3.50,876.62M,3.21,C+,D+,C-,A,D-
ON,ON Semiconductor Corporation,Rating: Hold3.02,Rating: Buy4.00,Rating: Buy3.93,29.95B,-,C,C,B+,C-,C
WU,The Western Union Company,Rating: Hold3.02,Rating: Hold3.00,Rating: Hold2.78,3.72B,8.53,A-,D+,B,F,C+
ARES,Ares Management Corporation,Rating: Hold3.02,Rating: Hold3.33,Rating: Buy3.73,54.72B,2.04,D-,A,B,B,D
VNT,Vontier Corporation,Rating: Hold3.02,Rating: Not Covered,Rating: Buy3.81,5.88B,0.26,D,D-,B+,C,B-
BW,"Babcock & Wilcox Enterprises, Inc.",Rating: Hold3.02,Rating: Hold3.00,Rating: Strong Buy4.50,182.03M,-,A-,B,D-,A,D
CSWC,Capital Southwest,Rating: Hold3.02,Rating: Hold3.37,Rating: Buy3.71,1.11B,9.81,A-,C+,A,D-,C
INKT,"MiNK Therapeutics, Inc.",Rating: Hold3.02,Rating: Not Covered,Rating: Strong Buy4.75,28.47M,-,Rating: Not Covered,B+,D+,C-,A
SAND,Sandstorm Gold Ltd.,Rating: Hold3.02,Rating: Strong Buy5.00,Rating: Buy4.00,1.74B,1.00,F,C,A+,B,B+
NEWP,New Pacific Metals Corp.,Rating: Hold3.02,Rating: Buy4.00,Rating: Buy4.33,342.84M,-,B,C+,D+,B,B+
MLR,"Miller Industries, Inc.",Rating: Hold3.02,Rating: Buy4.00,Rating: Buy4.00,854.74M,1.00,B-,A+,C-,A,F
FREY,"FREYR Battery, Inc.",Rating: Hold3.02,Rating: Hold3.00,Rating: Hold3.00,300.65M,-,B+,D+,D-,A-,B-
TGT,Target Corporation,Rating: Hold3.02,Rating: Buy3.57,Rating: Buy3.70,59.74B,3.41,B+,C-,A,D+,C-
TLPH,"Talphera, Inc.",Rating: Hold3.02,Rating: Not Covered,Rating: Buy4.33,12.30M,-,C-,C+,C,C-,A+
ISSC,"Innovative Solutions and Support, Inc.",Rating: Hold3.02,Rating: Not Covered,Rating: Strong Buy5.00,135.45M,-,A+,D+,B-,C+,B-
ARLP,"Alliance Resource Partners, L.P. Common Units",Rating: Hold3.02,Rating: Buy4.00,Rating: Strong Buy5.00,3.58B,10.01,A-,D+,C+,A-,C-
CTMX,"CytomX Therapeutics, Inc.",Rating: Hold3.02,Rating: Not Covered,Rating: Buy3.85,79.82M,-,A+,D-,B,D+,A
SW,Smurfit Westrock Plc,Rating: Hold3.02,Rating: Buy4.00,Rating: Buy4.00,28.37B,1.10,D-,B+,B,A-,F
CWD,CaliberCos Inc.,Rating: Hold3.02,Rating: Not Covered,Rating: Strong Buy5.00,9.93M,-,A,A+,F,F,A-
CPK,Chesapeake Utilities Corporation,Rating: Hold3.02,Rating: Not Covered,Rating: Buy4.00,3.01B,1.87,F,B,D+,A-,C+
GIB,CGI Inc.,Rating: Hold3.02,Rating: Hold3.00,Rating: Buy3.88,25.38B,0.10,D,C,A-,C,C
COOK,"Traeger, Inc.",Rating: Hold3.02,Rating: Hold3.00,Rating: Buy3.50,421.84M,-,C,A-,C-,B+,C+
AVAV,"AeroVironment, Inc.",Rating: Hold3.02,Rating: Buy3.50,Rating: Strong Buy4.57,5.34B,-,D-,A,C,B,B-
ISPO,Inspirato Incorporated,Rating: Hold3.02,Rating: Not Covered,Rating: Hold3.00,40.34M,-,B+,B+,C+,C-,A+
GAN,GAN Limited,Rating: Hold3.01,Rating: Not Covered,Rating: Hold3.00,83.39M,-,D,B-,D-,B+,B-
DADA,Dada Nexus Limited,Rating: Hold3.01,Rating: Buy4.00,Rating: Buy3.83,371.52M,-,B+,B-,D-,D,A-
MCB,Metropolitan Bank Holding Corp.,Rating: Hold3.01,Rating: Buy4.00,Rating: Buy4.33,753.49M,-,C,C+,C,A,F
CPA,"Copa Holdings, S.A.",Rating: Hold3.01,Rating: Buy4.00,Rating: Strong Buy4.53,3.87B,6.93,A,A,C,D+,C+
HWKN,"Hawkins, Inc.",Rating: Hold3.01,Rating: Hold3.00,Rating: Hold3.00,2.79B,0.51,F,C+,B-,A+,F
KNF,Knife River Corporation,Rating: Hold3.01,Rating: Hold3.00,Rating: Strong Buy4.71,5.82B,-,D-,D-,B-,A,C-
RACE,Ferrari N.V.,Rating: Hold3.01,Rating: Hold3.40,Rating: Buy4.07,77.32B,0.60,F,B-,A,C+,B
NWSA,News Corporation,Rating: Hold3.01,Rating: Not Covered,Rating: Buy4.25,17.02B,0.69,F,A-,B-,B,B-
EVEX,"Eve Holding, Inc.",Rating: Hold3.01,Rating: Buy4.00,Rating: Buy4.25,1.21B,-,B+,B-,F,C,B-
TBBK,"The Bancorp, Inc.",Rating: Hold3.01,Rating: Hold3.00,Rating: Buy4.00,2.83B,-,C,A,B-,A-,D
PFG,"Principal Financial Group, Inc.",Rating: Hold3.01,Rating: Buy4.00,Rating: Hold3.08,19.96B,3.20,B+,B,B+,D+,D
FBK,FB Financial Corporation,Rating: Hold3.01,Rating: Hold3.00,Rating: Buy4.00,2.63B,1.21,D-,B+,C-,A-,D-
HOMB,"Home Bancshares, Inc. (Conway, AR)",Rating: Hold3.01,Rating: Buy3.50,Rating: Buy3.87,6.31B,2.36,C-,C,C+,B,D+
SNDR,"Schneider National, Inc.",Rating: Hold3.01,Rating: Not Covered,Rating: Buy3.56,5.75B,1.14,C,F,C-,A-,D+
BSGM,"BioSig Technologies, Inc.",Rating: Hold3.01,Rating: Not Covered,Rating: Strong Buy5.00,30.85M,-,D,B,F,A+,F
XOMA,XOMA Royalty Corporation,Rating: Hold3.01,Rating: Hold3.00,Rating: Buy4.00,390.83M,-,C,A+,D,A,D+
EMBC,Embecta Corp.,Rating: Hold3.01,Rating: Hold3.00,Rating: Hold2.83,1.19B,2.91,D,F,B+,A-,C-
MP,MP Materials Corp.,Rating: Hold3.01,Rating: Buy3.66,Rating: Buy4.33,3.40B,-,C,B,F,A,C+
BY,"Byline Bancorp, Inc.",Rating: Hold3.01,Rating: Not Covered,Rating: Buy3.83,1.40B,1.14,D,C,C,B+,D+
TREX,"Trex Company, Inc.",Rating: Hold3.01,Rating: Buy3.50,Rating: Buy3.66,7.97B,-,D,D,B-,C-,B
KBR,"KBR, Inc.",Rating: Hold3.01,Rating: Buy4.00,Rating: Strong Buy4.50,8.15B,0.96,C-,B,B-,C-,B
PGRU,PropertyGuru Group Limited,Rating: Hold3.01,Rating: Not Covered,Rating: Hold3.00,1.09B,-,D-,A-,C,A,D
CAR,"Avis Budget Group, Inc.",Rating: Hold3.01,Rating: Hold3.00,Rating: Buy3.88,3.82B,-,A+,F,A,C,D
WRB,W. R. Berkley Corporation,Rating: Hold3.01,Rating: Hold3.00,Rating: Buy3.86,24.75B,0.47,C-,C,A,C,D+
MUSA,Murphy USA Inc.,Rating: Hold3.01,Rating: Buy4.00,Rating: Hold3.28,11.21B,0.32,F,D+,B+,B+,C+
MGY,Magnolia Oil & Gas Corporation,Rating: Hold3.01,Rating: Hold3.00,Rating: Buy3.58,5.44B,1.88,D+,D,A-,B+,B
MRKR,"Marker Therapeutics, Inc.",Rating: Hold3.01,Rating: Not Covered,Rating: Strong Buy5.00,28.47M,-,C+,D-,D-,C+,A
AIZ,"Assurant, Inc.",Rating: Hold3.01,Rating: Buy4.00,Rating: Buy4.20,11.64B,1.27,C-,A,B+,B-,D-
AY,Atlantica Sustainable Infrastructure plc,Rating: Hold3.01,Rating: Hold3.00,Rating: Hold3.00,2.57B,8.03,A-,D,C,C-,B
NWN,Northwest Natural Holding Company,Rating: Hold3.00,Rating: Buy3.50,Rating: Buy3.85,1.74B,4.51,B-,D,D+,B-,C
ARQ,"Arq, Inc.",Rating: Hold3.00,Rating: Sell2.00,Rating: Strong Buy4.50,319.86M,-,D,A,D-,A+,C-
MARA,"MARA Holdings, Inc.",Rating: Hold3.00,Rating: Buy3.71,Rating: Buy3.50,8.66B,-,C+,D+,D-,B+,D+
SCSC,"ScanSource, Inc.",Rating: Hold3.00,Rating: Not Covered,Rating: Buy3.66,1.21B,-,A,D-,B-,B-,C+
SAIA,"Saia, Inc.",Rating: Hold3.00,Rating: Buy4.00,Rating: Buy3.95,14.97B,-,D,C-,D,A-,C-
DKNG,DraftKings Inc.,Rating: Hold3.00,Rating: Hold3.40,Rating: Buy4.36,20.98B,-,D,B+,D+,B,D+
KSPI,Joint Stock Company Kaspi.kz,Rating: Hold3.00,Rating: Buy4.00,Rating: Strong Buy4.55,20.66B,6.72,A-,B-,C+,D-,C+
JNPR,"Juniper Networks, Inc.",Rating: Hold3.00,Rating: Hold3.00,Rating: Hold3.15,11.94B,2.44,C-,D,B-,C,C+
WTRG,"Essential Utilities, Inc.",Rating: Hold3.00,Rating: Buy4.00,Rating: Strong Buy4.63,11.06B,3.14,D,C+,D-,C+,B
COLM,Columbia Sportswear Company,Rating: Hold3.00,Rating: Hold3.00,Rating: Hold3.22,4.99B,1.38,D,D-,B+,B-,B-
ENGN,enGene Holdings Inc.,Rating: Hold3.00,Rating: Not Covered,Rating: Strong Buy4.71,438.91M,-,B,A+,D,B-,B+
LRCX,Lam Research Corporation,Rating: Hold3.00,Rating: Buy4.00,Rating: Buy4.12,92.09B,1.16,C-,C,A+,D,C
GPN,Global Payments Inc.,Rating: Hold3.00,Rating: Hold3.00,Rating: Buy3.97,30.38B,0.84,D,B-,A-,D,D+
