Symbol,Company Name,Quant Rating,SA Analyst Ratings,Wall Street Ratings,Market Cap,Div Yield,Valuation,Growth,Profitability,Momentum,EPS Rev.
BMRRY,B&M European Value Retail S.A.,Rating: Sell1.63,Rating: Not Covered,Rating: Strong Buy5.00,4.38B,4.35,A+,A,B+,D-,D
SSTK,"Shutterstock, Inc.",Rating: Sell1.63,Rating: Not Covered,Rating: Hold3.40,1.11B,3.68,D+,D+,A-,D,C
PANL,"Pangaea Logistics Solutions, Ltd.",Rating: Sell1.63,Rating: Buy3.50,Rating: Strong Buy5.00,268.28M,6.99,A,D+,C-,D-,F
WMMVY,"Wal-Mart de México, S.A.B. de C.V.",Rating: Sell1.62,Rating: Strong Buy5.00,Rating: Buy4.00,45.97B,1.98,B,C+,A-,D-,D-
ALTI,"AlTi Global, Inc.",Rating: Sell1.62,Rating: Not Covered,Rating: Strong Buy5.00,636.21M,-,C+,A+,D-,F,F
WTI,"W&T Offshore, Inc.",Rating: Sell1.62,Rating: Buy4.00,Rating: Buy4.00,281.45M,2.09,B+,C-,C-,D,D+
SSDOY,"Shiseido Company, Limited",Rating: Sell1.62,Rating: Hold3.00,Rating: Strong Buy5.00,7.42B,2.20,D,A-,C,D-,B-
LPG,Dorian LPG Ltd.,Rating: Sell1.61,Rating: Buy4.00,Rating: Strong Buy4.50,1.04B,-,A+,D-,A-,F,C-
ASLE,AerSale Corporation,Rating: Sell1.61,Rating: Buy4.00,Rating: Buy3.66,332.57M,-,B-,D-,D,D+,C+
SGML,Sigma Lithium Corporation,Rating: Sell1.61,Rating: Strong Buy5.00,Rating: Strong Buy4.50,1.55B,-,D-,B,C,C,D-
CAL,"Caleres, Inc.",Rating: Sell1.61,Rating: Hold3.00,Rating: Buy3.66,1.11B,0.89,B,D,B-,D,F
GRWG,GrowGeneration Corp.,Rating: Sell1.60,Rating: Strong Buy5.00,Rating: Buy4.00,115.53M,-,B+,A-,D-,D+,D-
GES,"Guess?, Inc.",Rating: Sell1.60,Rating: Hold3.33,Rating: Buy3.50,848.52M,7.32,A+,D-,B-,D-,D
VERU,Veru Inc.,Rating: Sell1.60,Rating: Not Covered,Rating: Buy4.20,106.96M,-,C+,A,F,D+,B-
INFA,Informatica Inc.,Rating: Sell1.60,Rating: Buy3.50,Rating: Buy4.13,8.06B,-,D-,C+,B,C-,D+
CSLR,"Complete Solaria, Inc.",Rating: Sell1.59,Rating: Buy4.00,Rating: Strong Buy5.00,149.01M,-,B-,B+,F,B,D
QRVO,"Qorvo, Inc.",Rating: Sell1.59,Rating: Strong Buy4.50,Rating: Hold3.03,6.47B,-,A,D,B+,F,F
HGBL,Heritage Global Inc.,Rating: Sell1.59,Rating: Not Covered,Rating: Strong Buy4.66,62.51M,-,A,D+,A-,F,D-
WALD,Waldencast plc,Rating: Sell1.58,Rating: Not Covered,Rating: Strong Buy4.60,408.41M,-,B-,A+,D,D,C+
ODP,The ODP Corporation,Rating: Sell1.58,Rating: Buy4.00,Rating: Buy4.00,786.99M,-,A,C,D+,D-,C
XRX,Xerox Holdings Corporation,Rating: Sell1.58,Rating: Hold2.50,Rating: Sell2.00,1.13B,11.04,A+,D,C-,D-,D
TIXT,TELUS International (Cda) Inc.,Rating: Sell1.58,Rating: Strong Buy5.00,Rating: Hold2.93,1.06B,-,A+,F,B,D-,C
RGR,"Sturm, Ruger & Company, Inc.",Rating: Sell1.57,Rating: Hold3.00,Rating: Strong Buy5.00,638.56M,1.81,C-,F,C,D+,F
UROY,Uranium Royalty Corp.,Rating: Sell1.57,Rating: Hold3.00,Rating: Strong Buy4.75,300.78M,-,F,B+,F,C+,F
RGP,"Resources Connection, Inc.",Rating: Sell1.57,Rating: Hold2.50,Rating: Hold3.33,282.50M,6.64,A,C+,C-,D-,C-
CTRN,"Citi Trends, Inc.",Rating: Sell1.57,Rating: Not Covered,Rating: Buy4.33,166.26M,-,C+,C-,D,C-,D-
KHNGY,Kuehne + Nagel International AG,Rating: Sell1.56,Rating: Not Covered,Rating: Hold3.00,28.09B,4.55,B-,F,A-,D-,D
CLAR,Clarus Corporation,Rating: Sell1.56,Rating: Hold3.33,Rating: Buy4.14,177.23M,2.16,B-,F,B+,D+,F
AIFU,AIX Inc.,Rating: Sell1.56,Rating: Not Covered,Rating: Hold3.00,76.55M,-,A+,C+,D-,F,C
LOOP,"Loop Industries, Inc.",Rating: Sell1.56,Rating: Not Covered,Rating: Buy4.33,73.81M,-,C,B,D-,F,B+
TROX,Tronox Holdings plc,Rating: Sell1.55,Rating: Not Covered,Rating: Buy3.87,1.91B,4.14,B-,C,C,D-,D+
ATNI,"ATN International, Inc.",Rating: Sell1.55,Rating: Not Covered,Rating: Strong Buy4.50,299.27M,4.76,A-,A+,C-,D-,D-
ARRY,"Array Technologies, Inc.",Rating: Sell1.55,Rating: Buy4.00,Rating: Buy3.96,1.06B,-,A,C+,C+,D-,C-
ONEW,OneWater Marine Inc.,Rating: Sell1.55,Rating: Strong Sell1.00,Rating: Buy4.25,355.66M,-,C-,D,D+,D+,D+
PLL,Piedmont Lithium Inc.,Rating: Sell1.54,Rating: Buy3.50,Rating: Buy3.75,227.36M,-,C+,C-,F,C+,F
DIBS,"1stdibs.Com, Inc.",Rating: Sell1.54,Rating: Not Covered,Rating: Buy4.33,143.13M,-,B+,C+,D,D,D-
FLYLF,FLYHT Aerospace Solutions Ltd.,Rating: Sell1.54,Rating: Not Covered,Rating: Hold3.00,9.18M,-,B+,B+,D-,D-,Rating: Not Covered
SCOR,"comScore, Inc.",Rating: Sell1.53,Rating: Not Covered,Rating: Hold3.00,40.35M,-,A+,C+,F,D-,D-
DOOO,BRP Inc.,Rating: Sell1.53,Rating: Hold3.00,Rating: Buy3.80,3.53B,1.24,B-,D-,B,D-,D-
CMTL,Comtech Telecommunications Corp.,Rating: Sell1.53,Rating: Hold3.00,Rating: Buy3.66,100.89M,-,A-,C,D,C-,F
BLGO,"BioLargo, Inc.",Rating: Sell1.53,Rating: Not Covered,Rating: Strong Buy5.00,53.97M,-,C+,B+,D,D-,B-
INVE,"Identiv, Inc.",Rating: Sell1.52,Rating: Not Covered,Rating: Strong Buy5.00,92.44M,-,A-,A-,A,D,F
MNTK,"Montauk Renewables, Inc.",Rating: Sell1.52,Rating: Hold3.00,Rating: Hold3.00,631.90M,-,D-,D+,C,F,D+
SPWH,"Sportsman's Warehouse Holdings, Inc.",Rating: Sell1.52,Rating: Hold3.00,Rating: Buy3.60,82.89M,-,A+,C-,C-,F,F
EEX,"Emerald Holding, Inc.",Rating: Sell1.52,Rating: Not Covered,Rating: Strong Buy4.50,978.39M,0.62,D+,F,C+,D,D
AXTI,"AXT, Inc.",Rating: Sell1.51,Rating: Buy4.00,Rating: Strong Buy4.80,88.73M,-,A-,B,D,D-,C
GHLD,Guild Holdings Company,Rating: Sell1.51,Rating: Not Covered,Rating: Buy3.71,841.03M,-,C+,F,F,D-,D
MVIS,"MicroVision, Inc.",Rating: Sell1.51,Rating: Sell2.00,Rating: Hold3.00,197.51M,-,B,B+,D-,D-,C+
AIRE,reAlpha Tech Corp.,Rating: Sell1.51,Rating: Not Covered,Rating: Buy4.00,48.16M,-,B,B-,D-,D-,Rating: Not Covered
ATKR,Atkore Inc.,Rating: Sell1.50,Rating: Buy3.66,Rating: Buy3.83,3.25B,1.03,A-,F,B+,D-,D
AMPG,"AmpliTech Group, Inc.",Rating: Sell1.50,Rating: Not Covered,Rating: Buy4.00,11.28M,-,A,A,D-,D-,F
LQR,LQR House Inc.,Rating: Sell1.50,Rating: Not Covered,Rating: Strong Buy5.00,6.33M,-,C+,C+,F,B-,F
ITMPF,ITM Power Plc,Rating: Sell1.50,Rating: Not Covered,Rating: Sell2.00,272.40M,-,B+,A-,F,F,D
SMCAY,SMC Corporation,Rating: Strong Sell1.49,Rating: Not Covered,Rating: Strong Buy5.00,27.47B,-,D-,C,C-,D,C-
COTY,Coty Inc.,Rating: Strong Sell1.49,Rating: Buy4.00,Rating: Buy3.90,6.45B,-,B-,B,C,D-,D+
GLASF,Glass House Brands Inc.,Rating: Strong Sell1.49,Rating: Buy4.00,Rating: Strong Buy5.00,546.93M,-,D,C,D-,C,D-
MAXN,"Maxeon Solar Technologies, Ltd.",Rating: Strong Sell1.49,Rating: Sell2.00,Rating: Hold2.50,124.71M,-,A,B+,D-,F,A-
DG,Dollar General Corporation,Rating: Strong Sell1.49,Rating: Hold3.28,Rating: Buy3.50,16.77B,3.09,A-,F,A-,F,D-
NSP,"Insperity, Inc.",Rating: Strong Sell1.49,Rating: Not Covered,Rating: Hold3.00,2.93B,2.98,B+,D-,C+,D-,D-
PRTS,"CarParts.com, Inc.",Rating: Strong Sell1.49,Rating: Not Covered,Rating: Hold3.00,58.55M,-,A,C-,D-,C-,D
DASTY,Dassault Systèmes SE,Rating: Strong Sell1.48,Rating: Hold3.00,Rating: Buy4.00,44.87B,0.73,F,D+,A,D,D+
HVT,"Haverty Furniture Companies, Inc.",Rating: Strong Sell1.48,Rating: Buy4.00,Rating: Strong Buy5.00,395.22M,5.24,B+,D,C-,D,D-
HII,"Huntington Ingalls Industries, Inc.",Rating: Strong Sell1.48,Rating: Buy3.66,Rating: Hold3.15,7.80B,2.61,B-,D-,C,D-,F
AUDC,AudioCodes Ltd.,Rating: Strong Sell1.48,Rating: Hold3.00,Rating: Hold3.00,272.54M,3.96,B+,D-,C-,D,F
WNC,Wabash National Corporation,Rating: Strong Sell1.48,Rating: Buy4.00,Rating: Buy4.00,849.84M,1.63,B,F,D-,D,D-
RRGB,"Red Robin Gourmet Burgers, Inc.",Rating: Strong Sell1.48,Rating: Sell2.00,Rating: Buy4.20,84.96M,-,B+,C,D,C-,D
GETY,"Getty Images Holdings, Inc.",Rating: Strong Sell1.48,Rating: Not Covered,Rating: Buy4.20,1.20B,-,C,A-,C+,D-,C
VFS,VinFast Auto Ltd.,Rating: Strong Sell1.47,Rating: Hold2.66,Rating: Strong Buy5.00,9.96B,-,C-,B+,F,D+,C+
NVRI,Enviri Corporation,Rating: Strong Sell1.47,Rating: Not Covered,Rating: Buy4.00,587.39M,-,B-,C+,D+,D,D+
HXGBY,Hexagon AB (publ),Rating: Strong Sell1.47,Rating: Buy4.00,Rating: Strong Buy5.00,22.39B,1.68,C,C,A-,D-,D-
BLZE,"Backblaze, Inc.",Rating: Strong Sell1.47,Rating: Buy4.00,Rating: Strong Buy4.83,326.69M,-,C,B-,D+,D+,D-
KSCP,"Knightscope, Inc.",Rating: Strong Sell1.47,Rating: Not Covered,Rating: Strong Buy5.00,73.12M,-,B,F,F,C,B-
TBI,"TrueBlue, Inc.",Rating: Strong Sell1.47,Rating: Not Covered,Rating: Buy4.00,223.17M,-,A,A,D,D-,C-
FORR,"Forrester Research, Inc.",Rating: Strong Sell1.47,Rating: Hold3.00,Rating: Hold3.00,326.73M,-,C,D+,D+,D,D-
JMIA,Jumia Technologies AG,Rating: Strong Sell1.46,Rating: Buy4.00,Rating: Hold3.00,487.40M,-,B-,B,F,D,C+
SMCI,"Super Micro Computer, Inc.",Rating: Strong Sell1.46,Rating: Hold3.13,Rating: Hold3.09,20.54B,-,A+,A,D,F,D-
JOUT,Johnson Outdoors Inc.,Rating: Strong Sell1.46,Rating: Hold3.00,Rating: Not Covered,339.35M,3.97,C+,C-,D+,D+,F
SUP,"Superior Industries International, Inc.",Rating: Strong Sell1.46,Rating: Not Covered,Rating: Buy3.50,69.04M,-,A+,B-,D,D-,F
OEC,Orion S.A.,Rating: Strong Sell1.46,Rating: Buy4.00,Rating: Buy4.20,1.06B,0.45,D+,D+,C-,D,D
KYOCY,Kyocera Corporation,Rating: Strong Sell1.46,Rating: Not Covered,Rating: Hold3.00,13.85B,-,A-,F,B,D-,D
TSE,Trinseo PLC,Rating: Strong Sell1.46,Rating: Strong Buy5.00,Rating: Hold3.00,154.35M,0.92,D,F,D+,B-,F
MSAI,"MultiSensor AI Holdings, Inc.",Rating: Strong Sell1.46,Rating: Not Covered,Rating: Buy4.00,47.79M,-,B+,A+,F,D-,F
AHEXY,Adecco Group AG,Rating: Strong Sell1.45,Rating: Not Covered,Rating: Sell2.00,4.48B,10.29,A+,F,C-,D-,D+
NTOIY,Neste Oyj,Rating: Strong Sell1.45,Rating: Hold3.00,Rating: Buy4.00,11.52B,8.71,C+,F,C-,F,Rating: Not Covered
ALGM,"Allegro MicroSystems, Inc.",Rating: Strong Sell1.45,Rating: Hold3.00,Rating: Strong Buy4.53,3.95B,-,C-,F,C,D-,F
MONDY,Mondi plc,Rating: Strong Sell1.45,Rating: Not Covered,Rating: Strong Buy5.00,6.62B,5.13,C,D+,B,D-,D-
THRY,"Thryv Holdings, Inc.",Rating: Strong Sell1.45,Rating: Buy4.00,Rating: Strong Buy4.66,703.17M,-,B,D-,D,D,C-
VSH,"Vishay Intertechnology, Inc.",Rating: Strong Sell1.45,Rating: Hold3.00,Rating: Buy4.25,2.58B,2.11,C+,F,C-,D,F
BWMX,"Betterware de México, S.A.P.I. de C.V.",Rating: Strong Sell1.45,Rating: Buy4.00,Rating: Strong Buy5.00,4.00B,12.02,C,C,B,D,D-
XPRO,Expro Group Holdings N.V.,Rating: Strong Sell1.44,Rating: Buy4.00,Rating: Buy3.80,1.66B,-,D,A+,D+,D-,D
ULBI,Ultralife Corporation,Rating: Strong Sell1.44,Rating: Buy4.00,Rating: Strong Buy5.00,126.53M,-,A-,A,C-,D-,F
EL,The Estée Lauder Companies Inc.,Rating: Strong Sell1.44,Rating: Buy3.75,Rating: Hold3.20,26.55B,3.57,D-,F,B+,D-,D+
LEG,"Leggett & Platt, Incorporated",Rating: Strong Sell1.44,Rating: Hold3.00,Rating: Hold3.00,1.69B,8.11,B-,F,D,C-,D
CHPT,"ChargePoint Holdings, Inc.",Rating: Strong Sell1.44,Rating: Hold2.50,Rating: Hold3.17,504.95M,-,A-,B-,F,F,C
MIND,"MIND Technology, Inc.",Rating: Strong Sell1.44,Rating: Not Covered,Rating: Strong Buy5.00,30.68M,-,D-,B+,D,D+,D
BTTR,Better Choice Company Inc.,Rating: Strong Sell1.44,Rating: Not Covered,Rating: Strong Buy5.00,3.79M,-,A+,B+,F,F,B-
STKS,"The ONE Group Hospitality, Inc.",Rating: Strong Sell1.43,Rating: Buy4.00,Rating: Buy4.33,104.59M,-,A,B+,D+,D,F
VRA,"Vera Bradley, Inc.",Rating: Strong Sell1.43,Rating: Hold3.00,Rating: Strong Buy5.00,162.86M,-,C,C+,C+,D,F
ENPH,"Enphase Energy, Inc.",Rating: Strong Sell1.43,Rating: Hold3.22,Rating: Buy3.57,9.78B,-,C-,C-,B+,F,D+
LION,Lionsgate Studios Corp.,Rating: Strong Sell1.43,Rating: Not Covered,Rating: Strong Buy4.66,2.03B,-,F,B,A,D,C-
WEST,Westrock Coffee Company,Rating: Strong Sell1.43,Rating: Hold3.00,Rating: Strong Buy5.00,760.10M,-,C,B-,D-,D+,D
PRNDY,Pernod Ricard SA,Rating: Strong Sell1.43,Rating: Buy3.66,Rating: Strong Buy5.00,28.13B,4.57,B,D-,B,D-,F
BURBY,Burberry Group plc,Rating: Strong Sell1.43,Rating: Hold3.00,Rating: Sell2.00,4.10B,6.77,C-,F,C-,C-,F
GO,Grocery Outlet Holding Corp.,Rating: Strong Sell1.43,Rating: Sell2.00,Rating: Hold3.06,2.06B,-,F,F,D,C+,F
ZEUS,"Olympic Steel, Inc.",Rating: Strong Sell1.42,Rating: Buy4.00,Rating: Hold3.00,471.02M,1.36,B+,D-,C,D,C-
POWW,"AMMO, Inc.",Rating: Strong Sell1.42,Rating: Hold3.00,Rating: Buy4.00,144.88M,-,B,C,B,F,B-
CGEMY,Capgemini SE,Rating: Strong Sell1.42,Rating: Hold3.00,Rating: Strong Buy5.00,27.32B,2.31,C,F,A-,D-,F
CCG,Cheche Group Inc.,Rating: Strong Sell1.42,Rating: Not Covered,Rating: Buy4.00,69.21M,-,A+,B-,D-,F,Rating: Not Covered
BGSF,"BGSF, Inc.",Rating: Strong Sell1.42,Rating: Not Covered,Rating: Buy4.00,61.62M,-,A+,F,C,D-,D
ZENV,Zenvia Inc.,Rating: Strong Sell1.42,Rating: Not Covered,Rating: Hold3.00,89.21M,-,A,C+,C,D+,D-
FGI,FGI Industries Ltd.,Rating: Strong Sell1.42,Rating: Not Covered,Rating: Strong Buy5.00,7.56M,-,A,C,D+,D-,F
KELYA,"Kelly Services, Inc.",Rating: Strong Sell1.41,Rating: Not Covered,Rating: Buy4.00,524.07M,2.04,A,B,D+,D-,F
DAVA,Endava plc,Rating: Strong Sell1.41,Rating: Buy3.50,Rating: Buy4.07,1.69B,-,C+,C+,C+,D-,D+
WW,"WW International, Inc.",Rating: Strong Sell1.41,Rating: Sell2.00,Rating: Hold2.75,96.63M,-,C+,B,D-,D,C
RDZN,"Roadzen, Inc.",Rating: Strong Sell1.41,Rating: Not Covered,Rating: Strong Buy4.50,71.18M,-,B+,B-,F,F,A
MERC,Mercer International Inc.,Rating: Strong Sell1.41,Rating: Strong Buy5.00,Rating: Hold3.00,415.14M,4.83,B+,C-,D+,D-,C-
TWI,"Titan International, Inc.",Rating: Strong Sell1.41,Rating: Hold3.00,Rating: Not Covered,465.34M,-,A+,F,D+,D-,D+
FLG,"Flagstar Financial, Inc.",Rating: Strong Sell1.41,Rating: Buy3.50,Rating: Hold3.26,4.95B,5.87,F,F,D-,D-,F
PARR,"Par Pacific Holdings, Inc.",Rating: Strong Sell1.40,Rating: Hold3.00,Rating: Buy3.71,973.57M,-,A-,D+,D+,F,C+
AVD,American Vanguard Corporation,Rating: Strong Sell1.40,Rating: Not Covered,Rating: Strong Buy5.00,173.59M,-,A,D,B-,D-,D
ARHS,"Arhaus, Inc.",Rating: Strong Sell1.40,Rating: Hold3.00,Rating: Buy4.07,1.42B,-,C,F,C+,D,D
MATV,"Mativ Holdings, Inc.",Rating: Strong Sell1.40,Rating: Hold3.00,Rating: Buy3.50,735.16M,2.96,B-,F,B,D-,F
DIIBF,Dorel Industries Inc.,Rating: Strong Sell1.40,Rating: Not Covered,Rating: Hold3.00,99.21M,-,A+,B,D,D-,D-
EGAN,eGain Corporation,Rating: Strong Sell1.40,Rating: Not Covered,Rating: Buy3.50,146.33M,-,C,C,C,D-,D-
RCKY,"Rocky Brands, Inc.",Rating: Strong Sell1.40,Rating: Buy3.50,Rating: Hold3.00,163.01M,2.83,A,D+,B,D-,F
MOV,"Movado Group, Inc.",Rating: Strong Sell1.40,Rating: Hold2.66,Rating: Strong Buy5.00,453.16M,6.87,B+,D,C,D-,D
SVV,"Savers Value Village, Inc.",Rating: Strong Sell1.39,Rating: Buy4.00,Rating: Buy4.14,1.48B,-,C,C+,C+,D-,C-
LVRO,Lavoro Limited,Rating: Strong Sell1.39,Rating: Not Covered,Rating: Buy4.33,573.23M,-,B-,B+,D,D-,D+
GIC,Global Industrial Company,Rating: Strong Sell1.39,Rating: Hold3.00,Rating: Hold3.00,1.09B,3.51,B-,D,C,D-,D
SCHL,Scholastic Corporation,Rating: Strong Sell1.39,Rating: Hold3.00,Rating: Not Covered,758.30M,2.97,C+,D,C,D-,D+
APLS,"Apellis Pharmaceuticals, Inc.",Rating: Strong Sell1.39,Rating: Buy4.00,Rating: Buy4.18,4.25B,-,C-,B,C+,D+,F
VECO,Veeco Instruments Inc.,Rating: Strong Sell1.39,Rating: Hold3.00,Rating: Buy4.00,1.57B,-,C+,D+,C,D-,D-
SHLS,"Shoals Technologies Group, Inc.",Rating: Strong Sell1.39,Rating: Buy3.66,Rating: Buy4.04,876.84M,-,B-,D,B+,F,C
HUYA,HUYA Inc.,Rating: Strong Sell1.38,Rating: Hold2.66,Rating: Buy4.06,699.03M,-,B-,C+,D+,D-,D+
KLXE,"KLX Energy Services Holdings, Inc.",Rating: Strong Sell1.38,Rating: Not Covered,Rating: Not Covered,101.50M,-,A,C-,D-,C-,D+
SMRT,"SmartRent, Inc.",Rating: Strong Sell1.38,Rating: Hold3.00,Rating: Hold3.00,377.44M,-,A-,C+,D,D,D-
VPG,"Vishay Precision Group, Inc.",Rating: Strong Sell1.38,Rating: Not Covered,Rating: Buy4.00,302.37M,-,A-,D,C,D-,D-
MEI,"Methode Electronics, Inc.",Rating: Strong Sell1.38,Rating: Not Covered,Rating: Hold3.00,384.88M,5.13,A-,F,C-,D,D+
LVLU,"Lulu's Fashion Lounge Holdings, Inc.",Rating: Strong Sell1.38,Rating: Not Covered,Rating: Hold3.00,50.64M,-,A,D+,D-,D-,D+
CRSR,"Corsair Gaming, Inc.",Rating: Strong Sell1.38,Rating: Buy3.50,Rating: Buy4.00,765.36M,-,B-,B,C-,D-,F
BLMN,"Bloomin' Brands, Inc.",Rating: Strong Sell1.37,Rating: Hold3.00,Rating: Hold3.25,1.21B,6.74,A,F,D+,D-,F
LCID,"Lucid Group, Inc.",Rating: Strong Sell1.37,Rating: Sell2.25,Rating: Hold2.75,6.53B,-,C+,C+,F,F,C
HOWL,"Werewolf Therapeutics, Inc.",Rating: Strong Sell1.37,Rating: Not Covered,Rating: Strong Buy4.66,87.79M,-,A+,C+,C+,D,B-
LTRX,"Lantronix, Inc.",Rating: Strong Sell1.37,Rating: Not Covered,Rating: Strong Buy4.60,112.35M,-,A-,B+,C,D-,D
ADVM,"Adverum Biotechnologies, Inc.",Rating: Strong Sell1.37,Rating: Strong Buy5.00,Rating: Strong Buy4.62,134.18M,-,C,B+,C+,D+,C+
SOPH,SOPHiA GENETICS SA,Rating: Strong Sell1.37,Rating: Not Covered,Rating: Buy4.40,217.25M,-,C+,C,C,C-,D+
AWH,Aspira Women's Health Inc.,Rating: Strong Sell1.37,Rating: Not Covered,Rating: Buy3.66,13.50M,-,B-,B,F,D-,A
BRCC,BRC Inc.,Rating: Strong Sell1.37,Rating: Sell2.00,Rating: Buy4.00,657.38M,-,B,C,C-,D-,C
IEP,Icahn Enterprises L.P.,Rating: Strong Sell1.36,Rating: Hold2.50,Rating: Strong Buy5.00,5.58B,31.62,A,C+,C,D-,F
CSTM,Constellium SE,Rating: Strong Sell1.36,Rating: Not Covered,Rating: Buy4.00,1.79B,-,A,D,C+,F,D+
TLYS,"Tilly's, Inc.",Rating: Strong Sell1.36,Rating: Hold3.00,Rating: Hold3.00,126.94M,-,A-,C+,D-,D-,C
AKYA,"Akoya Biosciences, Inc.",Rating: Strong Sell1.36,Rating: Not Covered,Rating: Buy3.62,106.07M,-,C+,C-,C-,C-,D
NOTE,"FiscalNote Holdings, Inc.",Rating: Strong Sell1.36,Rating: Hold3.00,Rating: Strong Buy4.75,126.33M,-,B,B,D,F,B-
PGY,Pagaya Technologies Ltd.,Rating: Strong Sell1.36,Rating: Buy3.75,Rating: Buy4.33,788.85M,-,B-,D,C-,D-,D-
NMG,Nouveau Monde Graphite Inc.,Rating: Strong Sell1.36,Rating: Not Covered,Rating: Buy4.25,144.49M,-,B,C,D-,F,B
ATXI,"Avenue Therapeutics, Inc.",Rating: Strong Sell1.35,Rating: Not Covered,Rating: Buy4.00,2.95M,-,B+,Rating: Not Covered,F,D-,A+
SHEN,Shenandoah Telecommunications Company,Rating: Strong Sell1.35,Rating: Not Covered,Rating: Buy3.50,718.02M,0.76,D-,C+,F,D-,C
AUTL,Autolus Therapeutics plc,Rating: Strong Sell1.35,Rating: Strong Buy4.50,Rating: Strong Buy4.80,870.22M,-,C-,A,B-,D+,D
BAER,"Bridger Aerospace Group Holdings, Inc.",Rating: Strong Sell1.35,Rating: Not Covered,Rating: Strong Buy5.00,147.01M,-,D+,B-,B-,D-,B-
ANIK,"Anika Therapeutics, Inc.",Rating: Strong Sell1.35,Rating: Not Covered,Rating: Strong Buy4.50,259.52M,-,D,A-,B,D+,F
UWMC,UWM Holdings Corporation,Rating: Strong Sell1.35,Rating: Buy4.00,Rating: Hold3.08,10.48B,6.10,B+,C+,F,F,D
CHRS,"Coherus BioSciences, Inc.",Rating: Strong Sell1.35,Rating: Not Covered,Rating: Buy4.25,145.17M,-,B-,D+,A-,D+,D+
GBIO,Generation Bio Co.,Rating: Strong Sell1.34,Rating: Not Covered,Rating: Buy4.00,95.51M,-,A,D,D-,D,B-
LCUT,"Lifetime Brands, Inc.",Rating: Strong Sell1.34,Rating: Buy3.50,Rating: Strong Buy5.00,129.62M,2.91,A,B-,C,D-,F
TCNNF,Trulieve Cannabis Corp.,Rating: Strong Sell1.34,Rating: Buy3.66,Rating: Strong Buy4.54,1.16B,-,A+,C+,A-,D+,F
TSBX,Turnstone Biologics Corp.,Rating: Strong Sell1.34,Rating: Not Covered,Rating: Hold3.00,11.68M,-,A-,D-,F,F,A
GPRO,"GoPro, Inc.",Rating: Strong Sell1.34,Rating: Sell2.00,Rating: Sell2.33,184.17M,-,A,B-,F,D-,F
WOR,"Worthington Enterprises, Inc.",Rating: Strong Sell1.34,Rating: Hold3.00,Rating: Hold2.66,2.04B,1.69,D,F,A,D-,D-
NRXP,"NRx Pharmaceuticals, Inc.",Rating: Strong Sell1.34,Rating: Not Covered,Rating: Strong Buy4.66,13.78M,-,A-,Rating: Not Covered,F,D-,A-
TDW,Tidewater Inc.,Rating: Strong Sell1.34,Rating: Buy3.50,Rating: Buy4.33,2.63B,-,D+,A,B-,F,F
RVSN,Rail Vision Ltd.,Rating: Strong Sell1.33,Rating: Not Covered,Rating: Strong Buy5.00,9.25M,-,A+,B+,F,F,C+
TRLEF,Trillion Energy International Inc.,Rating: Strong Sell1.33,Rating: Not Covered,Rating: Buy3.66,9.06M,-,C-,B+,C-,F,Rating: Not Covered
DTC,"Solo Brands, Inc.",Rating: Strong Sell1.33,Rating: Buy4.00,Rating: Hold3.14,115.51M,-,A,D-,D-,D-,C-
INVZ,Innoviz Technologies Ltd.,Rating: Strong Sell1.33,Rating: Not Covered,Rating: Buy3.60,118.42M,-,A-,C-,F,D-,B-
INTZ,Intrusion Inc.,Rating: Strong Sell1.33,Rating: Not Covered,Rating: Buy4.00,4.35M,-,B-,B-,F,F,A-
SPKKY,Spark New Zealand Limited,Rating: Strong Sell1.33,Rating: Not Covered,Rating: Hold3.00,3.19B,9.63,A-,D-,C+,F,D+
CSAN,Cosan S.A.,Rating: Strong Sell1.33,Rating: Buy4.00,Rating: Buy3.50,3.37B,4.43,B-,F,C-,F,C-
LINK,"Interlink Electronics, Inc.",Rating: Strong Sell1.32,Rating: Not Covered,Rating: Buy4.00,47.57M,-,B+,C-,D+,D,D
QRTEA,"Qurate Retail, Inc.",Rating: Strong Sell1.32,Rating: Buy4.00,Rating: Hold3.00,189.08M,-,A+,A,D+,F,D-
CNXC,Concentrix Corporation,Rating: Strong Sell1.32,Rating: Hold3.33,Rating: Buy4.00,2.91B,2.76,A,D+,C,F,C-
ADCT,ADC Therapeutics SA,Rating: Strong Sell1.32,Rating: Not Covered,Rating: Buy4.42,218.52M,-,D+,C+,D-,C,C-
JELD,"JELD-WEN Holding, Inc.",Rating: Strong Sell1.32,Rating: Buy4.00,Rating: Hold2.90,914.74M,-,A-,F,D+,D-,F
INO,"Inovio Pharmaceuticals, Inc.",Rating: Strong Sell1.32,Rating: Hold3.00,Rating: Buy3.83,109.36M,-,C-,D+,C,D-,B-
GP,GreenPower Motor Company Inc.,Rating: Strong Sell1.32,Rating: Not Covered,Rating: Buy3.66,26.63M,-,B,C-,D-,D-,C+
ABSI,Absci Corporation,Rating: Strong Sell1.31,Rating: Buy3.66,Rating: Buy4.37,337.68M,-,C,B-,B-,C-,D
BRNS,Barinthus Biotherapeutics plc,Rating: Strong Sell1.31,Rating: Not Covered,Rating: Strong Buy4.75,38.41M,-,A-,C-,B,D,B-
AKTS,"Akoustis Technologies, Inc.",Rating: Strong Sell1.31,Rating: Not Covered,Rating: Hold3.00,17.01M,-,B+,B-,F,F,C+
