exchange_ticker	info
NYSE:LHX	NYSE:LHX;LSE:0L3H;WBAG:LHXT;BOVESPA:L1HX34;DB:HRS
NYSE:LZB	NYSE:LZB;DB:LAZ
NYSE:LH	NYSE:LH;LSE:0JSY;BMV:LH*;BOVESPA:L1CA34;DB:LAB
NYSE:LADR	NYSE:LADR;LSE:0JSZ;DB:LD1A
NYSE:LAIX	NYSE:LAIX
NYSE:LW	NYSE:LW;BVL:LW;BOVESPA:L1WH34;BMV:LW*;DB:0L5
NYSE:LCI	NYSE:LCI;BST:LN5;DB:LN5
NYSE:LPI	NYSE:LPI;DB:8LP1
NYSE:LVS	NYSE:LVS;XTRA:LCR;BOVESPA:L1VS34;LSE:0QY4;BMV:LVS*;BASE:LVS;WBAG:LVSC;DB:LCR
NYSE:LAZ	NYSE:LAZ;LSE:0UB6;DB:LBJ
NYSE:LCII	NYSE:LCII;BMV:LCII*;DB:0DI
NYSE:LEAF	NYSE:LEAF;LSE:0JTP;DB:DJM1
NYSE:LEA	NYSE:LEA;LSE:0JTQ;BMV:LEA*;DB:LE6N
NYSE:LEG	NYSE:LEG;LSE:0JTT;BOVESPA:L1EG34;DB:LP1
NYSE:LDOS	NYSE:LDOS;XTRA:S6IA;BMV:LDOS*;BOVESPA:L1DO34;DB:S6IA
NYSE:LEJU	NYSE:LEJU;DB:1LUA
NYSE:LMND	NYSE:LMND;LSE:0A91;BMV:LMND*;DB:LE0
NYSE:LC	NYSE:LC;DB:8LCA
NYSE:LEN	NYSE:LEN;NYSE:LEN.B;LSE:0JU0;BMV:LEN*;BMV:LENB*;BOVESPA:L1EN34;DB:LNN;DB:LNN0
NYSE:LII	NYSE:LII;BMV:LII*;DB:LXI
NYSE:LHC	NYSE:LHC;NYSE:LHC.U
NYSE:LIII	NYSE:LIII;NYSE:LIII.U
NYSE:LEVI	NYSE:LEVI;XTRA:LEVI;LSE:0A14;BMV:LEVI*;WBAG:LEVI;DB:LV2B
NYSE:DFNS	NYSE:DFNS;NYSE:DFNS.U
NYSE:LBRT	NYSE:LBRT
NYSE:LITB	NYSE:LITB;BMV:LITBN;DB:L4XA
NYSE:LNC	NYSE:LNC;BOVESPA:L1NC34;LSE:0JV3;DB:LCO
NYSE:LIN	NYSE:LIN;XTRA:LIN;SWX:LIN;LSE:0M2B;BUSE:LINDEPLC;BMV:LINN;WBAG:LINI;BOVESPA:L1IN34;DB:LIN
NYSE:LNN	NYSE:LNN;DB:LMF
NYSE:LGF.A	NYSE:LGF.A;NYSE:LGF.B;DB:LGNA;DB:LGNB
NYSE:LAD	NYSE:LAD;XTRA:LMO;DB:LMO
NYSE:LYV	NYSE:LYV;XTRA:LYV;LSE:0JVD;BMV:LYV*;BOVESPA:L1YV34;DB:3LN
NYSE:LOKB	NYSE:LOKB;NYSE:LOKB.U
NYSE:LOKM	NYSE:LOKM;NYSE:LOKM.U
NYSE:LTHM	NYSE:LTHM;LSE:0A6T;DB:8LV
NYSE:RAMP	NYSE:RAMP;DB:A2N63A;DB:XIM
NYSE:LDI	NYSE:LDI
NYSE:LMT	NYSE:LMT;XTRA:LOM;SWX:LMT;LSE:0R3E;BMV:LMT*;BASE:LMT;WBAG:LMT;BOVESPA:LMTB34;DB:LOM
NYSE:L	NYSE:L;LSE:0JVI;BOVESPA:L1OE34;DB:LTR
NYSE:LOMA	NYSE:LOMA;BASE:LOMA;DB:8LN
NYSE:LGV.U	NYSE:LGV.U
NYSE:LPX	NYSE:LPX;DB:LP3
NYSE:LOW	NYSE:LOW;LSE:0JVQ;BMV:LOW*;WBAG:LOWE;BOVESPA:LOWC34;DB:LWE
NYSE:LXU	NYSE:LXU;DB:LS3
NYSE:LUB	NYSE:LUB
NYSE:LU	NYSE:LU
NYSE:LL	NYSE:LL;DB:LKU
NYSE:LUMN	NYSE:LUMN;LSE:0HVP;BMV:LUMN*;BOVESPA:L1MN34;DB:CYTH
NYSE:LFT	NYSE:LFT;DB:70X
NYSE:LXFR	NYSE:LXFR;DB:LX4A
NYSE:LDL	NYSE:LDL;DB:LY7
NYSE:LYB	NYSE:LYB;BOVESPA:L1YB34;LSE:0EDD;DB:DLY;BMV:LYBN
NYSE:MTB	NYSE:MTB;XTRA:MTB;LSE:0JW2;BOVESPA:M1TB34;DB:MTZ;DB:A1ZDN2
NYSE:MDC	NYSE:MDC;LSE:0JW5;DB:MDH
NYSE:MHO	NYSE:MHO;DB:MSA
NYSE:MBAC	NYSE:MBAC;NYSE:MBAC.U
NYSE:MIC	NYSE:MIC;LSE:0JXB;DB:14M
NYSE:M	NYSE:M;XTRA:M;LSE:0JXD;BMV:M*;WBAG:MACY;BOVESPA:MACY34;DB:FDO
NYSE:MSGE	NYSE:MSGE;BMV:MSGE*
NYSE:MSGS	NYSE:MSGS;DB:MS8
NYSE:MMP	NYSE:MMP
NYSE:MX	NYSE:MX;DB:SMG
NYSE:MGY	NYSE:MGY
NYSE:OPA.U	NYSE:OPA.U
NYSE:MANU	NYSE:MANU;LSE:0Z1Q;BMV:MANUN;DB:MUF
NYSE:MAN	NYSE:MAN;DB:MPW
NYSE:MRO	NYSE:MRO;XTRA:USS;LSE:0JY9;ENXTBR:MROIL;BOVESPA:M1RO34;BMV:MRO*;DB:USS
NYSE:MPC	NYSE:MPC;XTRA:MPN;BST:MPN;LSE:0JYA;BOVESPA:M1PC34;BMV:MPC*;DB:MPN
NYSE:MMI	NYSE:MMI;DB:M6M
NYSE:MPX	NYSE:MPX;MUN:50M
NYSE:HZO	NYSE:HZO;DB:MLW
NYSE:MKL	NYSE:MKL;LSE:0JYM;BOVESPA:MKLC34;BMV:MKL*;DB:MKV
NYSE:VAC	NYSE:VAC;DB:M8V
NYSE:MMC	NYSE:MMC;XTRA:MMC;LSE:MHM;BASE:MMC;WBAG:MMCO;BOVESPA:M1MC34;DB:MSN
NYSE:MLM	NYSE:MLM;LSE:0JZ0;BOVESPA:M1LM34;BMV:MLM*;DB:MMX
NYSE:MAS	NYSE:MAS;XTRA:MSQ;LSE:0JZ1;BOVESPA:M1AS34;BMV:MAS*;DB:MSQ
NYSE:MIT	NYSE:MIT;NYSE:MIT.U
NYSE:DOOR	NYSE:DOOR;DB:MII
NYSE:MTZ	NYSE:MTZ;DB:MY8
NYSE:MA	NYSE:MA;XTRA:M4I;BASE:MA;SWX:MA;LSE:0R2Z;WBAG:MAST;BOVESPA:MSCD34;BMV:MA*;BVL:MA;DB:M4I
NYSE:MTDR	NYSE:MTDR;DB:7MR
NYSE:MTRN	NYSE:MTRN;DB:BEM
NYSE:MATX	NYSE:MATX;DB:MATX
NYSE:MLP	NYSE:MLP
NYSE:MAXR	NYSE:MAXR;TSX:MAXR;LSE:0A53;DB:2JD
NYSE:MMS	NYSE:MMS;DB:MMY
NYSE:MXL	NYSE:MXL;DB:JMX
NYSE:MEC	NYSE:MEC
NYSE:MBI	NYSE:MBI;DB:MBJ
NYSE:MKC	NYSE:MKC;NYSE:MKC.V;LSE:0JZS;WBAG:MKC;BOVESPA:M1KC34;BMV:MKC*;DB:MCX;DB:MCX0
NYSE:MCD	NYSE:MCD;XTRA:MDO;BASE:MCD;SWX:MCD;WBAG:MCD;BOVESPA:MCDC34;BMV:MCD*;BVL:MCD;SNSE:MCD;BVC:MCD;DB:MDO
NYSE:MUX	NYSE:MUX;TSX:MUX;LSE:0JZT;WBAG:MUX;BMV:MUX*;DB:US8A
NYSE:MCK	NYSE:MCK;LSE:0JZU;BOVESPA:M1CK34;BMV:MCK*;DB:MCK
NYSE:MDH	NYSE:MDH;NYSE:MDH.U
NYSE:MDU	NYSE:MDU;DB:MRE
NYSE:MTL	NYSE:MTL;MISX:MTLR;MISX:MTLRP;DB:MHSG
NYSE:MDLA	NYSE:MDLA;BST:3UL;BMV:MDLA*;DB:3UL
NYSE:MAX	NYSE:MAX
NYSE:MED	NYSE:MED;LSE:0K05;BMV:MED*;DB:MDF
NYSE:MD	NYSE:MD;BMV:MD*;DB:PDC
NYSE:MDT	NYSE:MDT;XTRA:2M6;BASE:MDT;SWX:MDT;LSE:0Y6X;BOVESPA:MDTC34;BMV:MDTN;DB:2M6
NYSE:MRK	NYSE:MRK;XTRA:6MK;BASE:MRK;SWX:MRK;LSE:0QAH;WBAG:MRK;BOVESPA:MRCK34;BMV:MRK*;BVL:MRK;SNSE:MRK;ENXTPA:MRK;DB:6MK
NYSE:MCY	NYSE:MCY;DB:MCG
NYSE:MDP	NYSE:MDP;OTCPK:MDPE.B;LSE:0K0J;DB:MEZ
NYSE:MTH	NYSE:MTH;DB:MEY
NYSE:MTOR	NYSE:MTOR;DB:AID1
NYSE:MTR	NYSE:MTR
NYSE:MSB	NYSE:MSB
NYSE:MEI	NYSE:MEI;DB:ME5A
NYSE:MET	NYSE:MET;XTRA:MWZ;NYSE:MET.PRA;NYSE:MET.PRE;LSE:0K0X;WBAG:METL;BOVESPA:METB34;BMV:MET*;DB:MWZ
NYSE:MCB	NYSE:MCB
NYSE:MTD	NYSE:MTD;XTRA:MTO;LSE:0K10;BOVESPA:M1TD34;BMV:MTD*;DB:MTO
NYSE:MFA	NYSE:MFA;NYSE:MFA.PRB;NYSE:MFA.PRC;DB:M4Z
NYSE:MTG	NYSE:MTG;BMV:MTG*;DB:MGC
NYSE:MGM	NYSE:MGM;XTRA:MGM;LSE:0JWC;BOVESPA:M1GM34;BMV:MGM*;DB:MGG
NYSE:MLR	NYSE:MLR;DB:5OJ
NYSE:MTX	NYSE:MTX;DB:MNK
NYSE:MNSO	NYSE:MNSO;MUN:MIF
NYSE:MACC	NYSE:MACC;NYSE:MACC.U
NYSE:MG	NYSE:MG;DB:MIY
NYSE:MBT	NYSE:MBT;MISX:MTSS;LSE:0K22;BASE:MBT;BMV:MBTN;DB:MKY
NYSE:MODN	NYSE:MODN;LSE:0K24;DB:2MD
NYSE:MOD	NYSE:MOD;DB:MMF
NYSE:MC	NYSE:MC;DB:17M
NYSE:MOGU	NYSE:MOGU
NYSE:MHK	NYSE:MHK;LSE:0K2F;BOVESPA:M1HK34;BMV:MHK*;DB:MWK
NYSE:MOH	NYSE:MOH;DB:MHG
NYSE:TAP	NYSE:TAP;BST:NY7;XTRA:NY7;NYSE:TAP.A;LSE:0K2K;BOVESPA:M1CB34;BMV:TAP1*;DB:NY7;DB:NY70
NYSE:MEG	NYSE:MEG
NYSE:MCO	NYSE:MCO;LSE:0K36;WBAG:MOCO;BOVESPA:MCOR34;BMV:MCO*;DB:DUT
NYSE:MOG.A	NYSE:MOG.A;NYSE:MOG.B;DB:MO7A;DB:MO7R
NYSE:MS	NYSE:MS;OTCPK:MSZZ;BST:DWDW;OTCUS:MS;OTCUS:MS;OTCUS:MSDY;OTCUS:MS;XTRA:DWD;NYSE:MS.PRA;NYSE:MS.PRE;NYSE:MS.PRF;LSE:0QYU;SWX:MS;WBAG:MWD;BOVESPA:MSBR34;BMV:MS*;BVL:MS;SNSE:MS;DB:DWD
NYSE:MOTV	NYSE:MOTV;NYSE:MOTV.U
NYSE:MSI	NYSE:MSI;XTRA:MTLA;BASE:MSI;LSE:0K3H;WBAG:MOSI;BOVESPA:M1SI34;DB:MTLA
NYSE:MOV	NYSE:MOV;DB:MV4
NYSE:MP	NYSE:MP;BMV:MP*
NYSE:MPLX	NYSE:MPLX
NYSE:MRC	NYSE:MRC;DB:37M
NYSE:MSA	NYSE:MSA;DB:M07
NYSE:MSM	NYSE:MSM;DB:98M
NYSE:MSCI	NYSE:MSCI;XTRA:3HM;LSE:0A8Y;BOVESPA:M1SC34;BMV:MSCI*;DB:3HM
NYSE:MSGN	NYSE:MSGN;DB:1M4
NYSE:MLI	NYSE:MLI;DB:MUD
NYSE:MWA	NYSE:MWA;DB:JT5
NYSE:MPLN	NYSE:MPLN
NYSE:MUR	NYSE:MUR;LSE:0K3S;DB:MUQ
NYSE:MUSA	NYSE:MUSA
NYSE:MVO	NYSE:MVO
NYSE:MYE	NYSE:MYE;DB:MJF
NYSE:MYOV	NYSE:MYOV;DB:71M
NYSE:MYTE	NYSE:MYTE
NYSE:NBR	NYSE:NBR;LSE:0A6M;DB:NBI1
NYSE:NC	NYSE:NC
NYSE:NTP	NYSE:NTP;DB:NT1
NYSE:NBHC	NYSE:NBHC;DB:NB9
NYSE:NFG	NYSE:NFG;DB:NFG
NYSE:NPK	NYSE:NPK
NYSE:NGS	NYSE:NGS
NYSE:NGVC	NYSE:NGVC;DB:N2V
NYSE:NRP	NYSE:NRP;DB:NRZ1
NYSE:NTZ	NYSE:NTZ;MUN:NTZA
NYSE:NLS	NYSE:NLS;DB:DF3
NYSE:NVGS	NYSE:NVGS;DB:1NV
NYSE:NNA	NYSE:NNA;DB:5NVA
NYSE:NM	NYSE:NM;NYSE:NM.PRG;NYSE:NM.PRH;DB:3NTA
NYSE:NMM	NYSE:NMM;DB:3PXA
NYSE:NAV	NYSE:NAV;DB:IHR
NYSE:NSH	NYSE:NSH;NYSE:NSH.U;DB:A2QBFX;DB:84XA
NYSE:NCR	NYSE:NCR;LSE:0K45;DB:NCR1
NYSE:NP	NYSE:NP;DB:NQI
NYSE:NNI	NYSE:NNI;DB:NIJ
NYSE:NPTN	NYSE:NPTN;DB:4NO
NYSE:NVRO	NYSE:NVRO;DB:1N7
NYSE:NFH	NYSE:NFH
NYSE:NJR	NYSE:NJR;DB:NJ1
NYSE:EDU	NYSE:EDU;BST:N1U0;LSE:0K75;BMV:EDUN;DB:N1U;SEHK:2997;SEHK:9901
NYSE:NEWR	NYSE:NEWR;LSE:0K79;BMV:NEWR*;DB:2NR
NYSE:NRZ	NYSE:NRZ;NYSE:NRZ.PRA;NYSE:NRZ.PRB;NYSE:NRZ.PRC;LSE:0K76;DB:14N1
NYSE:NYCB	NYSE:NYCB;DB:QC1
NYSE:NEU	NYSE:NEU;DB:UG9
NYSE:NEM	NYSE:NEM;XTRA:NMM;SNSE:NEM;TSX:NGT;LSE:0R28;BMV:NEM*;BVL:NEM;SWX:NEM;BASE:NEM;WBAG:NEWM;BOVESPA:N1EM34;DB:NMM
NYSE:NR	NYSE:NR;DB:NWP
NYSE:NEXA	NYSE:NEXA;TSX:NEXA;DB:NE0
NYSE:NREF	NYSE:NREF;NYSE:NREF.PRA
NYSE:NEP	NYSE:NEP;DB:1N6
NYSE:NEE	NYSE:NEE;LSE:0K80;BMV:NEE*;BVL:NEE;WBAG:NEE;BOVESPA:NEXT34;DB:FP3
NYSE:NEX	NYSE:NEX;DB:9KG
NYSE:NGL	NYSE:NGL;NYSE:NGL.PRB;NYSE:NGL.PRC;DB:2NG
NYSE:NLSN	NYSE:NLSN;LSE:0XI7;BMV:NLSNN;BOVESPA:N1LS34;DB:NHL
NYSE:NKE	NYSE:NKE;XTRA:NKE;KAS:US_NKE_;SNSE:NKE;SNSE:NKECL;LSE:0QZ6;BMV:NKE*;BVL:NKE;SWX:NKE;BASE:NKE;BASE:NKED;WBAG:NKE;BOVESPA:NIKE34;DB:NKE
NYSE:NINE	NYSE:NINE;DB:NEJ
NYSE:NIO	NYSE:NIO;LSE:0A1K;BMV:NION;DB:N3IA
NYSE:NI	NYSE:NI;LSE:0K87;BOVESPA:N1IS34;DB:NOU
NYSE:NL	NYSE:NL
NYSE:NOAH	NYSE:NOAH;DB:6NO
NYSE:NOMD	NYSE:NOMD;BMV:NOMDN;DB:0NH
NYSE:NAT	NYSE:NAT;LSE:0UC0;DB:B3O
NYSE:JWN	NYSE:JWN;LSE:0K8J;BMV:JWN*;BOVESPA:J1WN34;DB:NRD
NYSE:NSC	NYSE:NSC;XTRA:NFS;LSE:0K8M;BMV:NSC*;WBAG:NSCO;BOVESPA:N1SC34;DB:NFS
NYSE:NRT	NYSE:NRT
NYSE:NGA	NYSE:NGA;NYSE:NGA.U
NYSE:NGAB	NYSE:NGAB;NYSE:NGAB.U
NYSE:NGC.U	NYSE:NGC.U
NYSE:STIC	NYSE:STIC;NYSE:STIC.U
NYSE:NSTB	NYSE:NSTB;NYSE:NSTB.U
NYSE:NSTC	NYSE:NSTC;NYSE:NSTC.U
NYSE:NSTD	NYSE:NSTD;NYSE:NSTD.U
NYSE:NOC	NYSE:NOC;XTRA:NTH;LSE:0K92;BMV:NOC*;WBAG:NOCO;BOVESPA:NOCG34;DB:NTH
NYSE:NWN	NYSE:NWN
NYSE:NCLH	NYSE:NCLH;LSE:0UC3;BMV:NCLHN;WBAG:NCLH;BOVESPA:N1CL34;DB:1NC
NYSE:NOV	NYSE:NOV;LSE:0K58;BMV:NOV*;BOVESPA:N1OV34;DB:NO8
NYSE:NXU	NYSE:NXU;NYSE:NXU.U
NYSE:DNOW	NYSE:DNOW;LSE:0K9J;BMV:DNOW*;DB:11N
NYSE:NRG	NYSE:NRG;XTRA:NRA;LSE:0K4C;BOVESPA:N1RG34;DB:NRA
NYSE:NUS	NYSE:NUS;DB:NUS
NYSE:NUE	NYSE:NUE;LSE:0K9L;BMV:NUE*;BASE:NUE;BOVESPA:N1UE34;DB:NUO
NYSE:NS	NYSE:NS;NYSE:NS.PRB;DB:N0U
NYSE:NUVB	NYSE:NUVB
NYSE:NVT	NYSE:NVT
NYSE:NVR	NYSE:NVR;BMV:NVR*;BOVESPA:N1VR34;DB:NVE
NYSE:OI	NYSE:OI;BMV:OI*;DB:2WZ
NYSE:OSH	NYSE:OSH;DB:HE6
NYSE:OACB	NYSE:OACB;NYSE:OACB.U
NYSE:OXY	NYSE:OXY;XTRA:OPC;BMV:OXY1*;LSE:0KAK;ENXTBR:OCPET;BOVESPA:OXYP34;DB:OPC
NYSE:OII	NYSE:OII;LSE:0KAN;DB:OII
NYSE:OCN	NYSE:OCN;LSE:0KAS;DB:OW0A
NYSE:OFG	NYSE:OFG;DB:OFP
NYSE:OGE	NYSE:OGE;DB:OG5
NYSE:OIS	NYSE:OIS;LSE:0A63;DB:OI2
NYSE:ODC	NYSE:ODC;BST:O4D
NYSE:ORI	NYSE:ORI;BMV:ORI*;DB:ORJ
NYSE:OLN	NYSE:OLN;XTRA:OLN;DB:OLN
NYSE:OLO	NYSE:OLO
NYSE:OCA	NYSE:OCA;NYSE:OCA.U
NYSE:OMC	NYSE:OMC;XTRA:OCN;LSE:0KBK;BOVESPA:O1MC34;DB:OCN
NYSE:ONTF	NYSE:ONTF
NYSE:AONE	NYSE:AONE;NYSE:AONE.U
NYSE:OGS	NYSE:OGS;DB:OG9
NYSE:OCFT	NYSE:OCFT
NYSE:OMF	NYSE:OMF;DB:0S1
NYSE:OKE	NYSE:OKE;XTRA:ONK;LSE:0KCI;BOVESPA:O1KE34;DB:ONK
NYSE:ONE	NYSE:ONE;BST:OSM
NYSE:ONTO	NYSE:ONTO;DB:NNM
NYSE:OOMA	NYSE:OOMA;DB:6OO
NYSE:OPY	NYSE:OPY
NYSE:ORCL	NYSE:ORCL;XTRA:ORC;SWX:ORCL;BMV:ORCL*;SNSE:ORCL;BASE:ORCL;WBAG:ORCL;BOVESPA:ORCL34;DB:ORC
NYSE:ORC	NYSE:ORC;DB:45U
NYSE:OEC	NYSE:OEC;DB:0OE
NYSE:ORN	NYSE:ORN;DB:0OM
NYSE:ORA	NYSE:ORA;XTRA:ORA;LSE:0KDH;TASE:ORA;DB:HNM
NYSE:OSCR	NYSE:OSCR
NYSE:OSK	NYSE:OSK;LSE:0KDI;DB:OK3
NYSE:SFTW	NYSE:SFTW;NYSE:SFTW.U
NYSE:OTIS	NYSE:OTIS;XTRA:OTIS;BMV:OTIS*;BOVESPA:O1TI34;DB:4PG
NYSE:OUST	NYSE:OUST
NYSE:OSG	NYSE:OSG;DB:19O
NYSE:OMI	NYSE:OMI;DB:6OM
NYSE:OC	NYSE:OC;XTRA:OC;DB:O5Q
NYSE:OXM	NYSE:OXM;DB:OXD
NYSE:PKG	NYSE:PKG;LSE:0KEZ;BOVESPA:P1KG34;DB:PKA
NYSE:PD	NYSE:PD;BST:2TY;DB:2TY
NYSE:PAGS	NYSE:PAGS;BOVESPA:PAGS34
NYSE:PLTR	NYSE:PLTR;XTRA:PTX;LSE:0A7R;WBAG:PLTR;DB:PTX
NYSE:PANW	NYSE:PANW;XTRA:5AP;LSE:0KF5;BMV:PANW*;DB:5AP
NYSE:PARR	NYSE:PARR;DB:61P
NYSE:PAR	NYSE:PAR;DB:35U
NYSE:PKE	NYSE:PKE;DB:PKE
NYSE:PH	NYSE:PH;XTRA:PAR;LSE:0KFZ;BMV:PH*;BOVESPA:P1HC34;DB:PAR
NYSE:PSN	NYSE:PSN;DB:59P
NYSE:PRTY	NYSE:PRTY;DB:5PY
NYSE:PAYC	NYSE:PAYC;XTRA:0PY;BOVESPA:P1YC34;LSE:0KGH;BMV:PAYC*;DB:0PY
NYSE:PSFE	NYSE:PSFE
NYSE:PBF	NYSE:PBF;BST:PEN;LSE:0KE0;BMV:PBF*;DB:PEN
NYSE:PBFX	NYSE:PBFX;DB:11P
NYSE:BTU	NYSE:BTU;SNSE:BTU;DB:PBE
NYSE:PFSI	NYSE:PFSI;DB:1AC
NYSE:PMT	NYSE:PMT;DB:8PM
NYSE:PAG	NYSE:PAG;DB:UA9
NYSE:PNR	NYSE:PNR;XTRA:PNT;BST:PNT;LSE:0Y5X;BOVESPA:P1NR34;DB:PNT
NYSE:PEN	NYSE:PEN;BMV:PEN*;DB:0P8
NYSE:PFGC	NYSE:PFGC;DB:P5F
NYSE:PDAC	NYSE:PDAC;NYSE:PDAC.U
NYSE:PDOT	NYSE:PDOT;NYSE:PDOT.U
NYSE:PCPC	NYSE:PCPC;NYSE:PCPC.U
NYSE:PKI	NYSE:PKI;LSE:0KHE;BMV:PKI*;BOVESPA:P1KI34;DB:PKN
NYSE:PBT	NYSE:PBT;DB:P0BR
NYSE:PVL	NYSE:PVL
NYSE:PRT	NYSE:PRT
NYSE:PRGO	NYSE:PRGO;LSE:0Y5E;BMV:PRGON;TASE:PRGO;BOVESPA:P1RG34;DB:PIG
NYSE:PSTH	NYSE:PSTH;BMV:PSTH*;DB:4MS
NYSE:PRSP	NYSE:PRSP;LSE:0YSM;BMV:PRSP*;DB:1Z5
NYSE:PFE	NYSE:PFE;XTRA:PFE;KAS:US_PFE_;NYSE:PFEWI;LSE:0Q1N;BVL:PFE;OM:PFE;BMV:PFE*;SNSE:PFE;BVC:PFE;BASE:PFE;WBAG:PFE;BOVESPA:PFIZ34;DB:PFE
NYSE:PCG	NYSE:PCG;XTRA:PCG;LSE:0QR3;DB:PCG
NYSE:PGTI	NYSE:PGTI;DB:P9I
NYSE:PM	NYSE:PM;XTRA:4I1;SWX:PMI;LSE:0M8V;BMV:PM*;WBAG:PMOR;BOVESPA:PHMO34;DB:4I1
NYSE:PSX	NYSE:PSX;XTRA:R66;BASE:PSX;LSE:0KHZ;WBAG:PSXC;BOVESPA:P1SX34;DB:R66
NYSE:PSXP	NYSE:PSXP;DB:W66A
NYSE:FENG	NYSE:FENG;DB:1PXA
NYSE:PHR	NYSE:PHR;BST:19P;LSE:0A23;DB:19P
NYSE:PHX	NYSE:PHX;DB:5AH
NYSE:PIPP	NYSE:PIPP;NYSE:PIPP.U
NYSE:PING	NYSE:PING
NYSE:PNW	NYSE:PNW;XTRA:PWC;LSE:0KIT;BOVESPA:P1NW34;DB:PWC
NYSE:PINS	NYSE:PINS;BMV:PINS*
NYSE:PXD	NYSE:PXD;LSE:0KIX;BMV:PXD*;BOVESPA:P1IO34;DB:PNK
NYSE:PIPR	NYSE:PIPR;DB:PJR
NYSE:PBI	NYSE:PBI;BASE:PBI;DB:PBW
NYSE:PICC	NYSE:PICC;NYSE:PICC.U
NYSE:PJT	NYSE:PJT;LSE:0KEC;DB:1PJ
NYSE:PLNT	NYSE:PLNT;LSE:0KJD;DB:3PL
NYSE:PLT	NYSE:PLT;DB:PTM
NYSE:AGS	NYSE:AGS
NYSE:PMVC	NYSE:PMVC;NYSE:PMVC.U
NYSE:PNM	NYSE:PNM;XTRA:98P;DB:98P
NYSE:PII	NYSE:PII;LSE:0KJQ;BMV:PII*;DB:PL6
NYSE:PNTM	NYSE:PNTM;NYSE:PNTM.U
NYSE:POR	NYSE:POR;DB:49P
NYSE:POST	NYSE:POST;XTRA:2PO;LSE:0KJZ;DB:2PO
NYSE:PPG	NYSE:PPG;XTRA:PPQ;LSE:0KEI;BMV:PPG*;BOVESPA:P1PG34;DB:PPQ
NYSE:PPL	NYSE:PPL;XTRA:PP9;LSE:0KEJ;BOVESPA:P1PL34;DB:PP9
NYSE:PQG	NYSE:PQG;DB:PQG
NYSE:PBH	NYSE:PBH;DB:PBV
NYSE:PV	NYSE:PV;NYSE:PV.U
NYSE:PIAI	NYSE:PIAI;NYSE:PIAI.U
NYSE:PRI	NYSE:PRI;DB:PI7
NYSE:PRA	NYSE:PRA;DB:PRK
NYSE:PRG	NYSE:PRG;DB:AZD
NYSE:PUMP	NYSE:PUMP;DB:2PG
NYSE:PRO	NYSE:PRO;DB:PH2
NYSE:PROS	NYSE:PROS
NYSE:PB	NYSE:PB;DB:PPY
NYSE:PRLB	NYSE:PRLB;LSE:0KRR;WBAG:PRLB;DB:PRZ
NYSE:PFS	NYSE:PFS;DB:PQ3
NYSE:PRU	NYSE:PRU;XTRA:PLL;LSE:0KRX;BMV:PRU*;BOVESPA:P1DT34;DB:PLL
NYSE:PEG	NYSE:PEG;XTRA:PSE;LSE:0KS2;BOVESPA:P1EG34;DB:PSE
NYSE:PHM	NYSE:PHM;LSE:0KS6;BMV:PHM*;BOVESPA:P1HM34;DB:PU7
NYSE:PSTG	NYSE:PSTG;LSE:0KSA;DB:6PU
NYSE:NEW	NYSE:NEW
NYSE:PVH	NYSE:PVH;LSE:0KEQ;BMV:PVH*;BOVESPA:P1VH34;DB:PVH
NYSE:QTWO	NYSE:QTWO;BMV:QTWO*
NYSE:QGEN	NYSE:QGEN;XTRA:QIA;XTRA:QGEN;SWX:QGEN;LSE:0RLT;WBAG:QGEN;DB:QIA
NYSE:QUAD	NYSE:QUAD;DB:QGU
NYSE:KWR	NYSE:KWR;DB:QUC
NYSE:NX	NYSE:NX;DB:4Q2
NYSE:PWR	NYSE:PWR;LSE:0KSR;BOVESPA:Q1UA34;DB:QAA
NYSE:QFTA	NYSE:QFTA;NYSE:QFTA.U
NYSE:QS	NYSE:QS;BMV:QS*
NYSE:QD	NYSE:QD;LSE:0A2T;DB:1QU
NYSE:DGX	NYSE:DGX;XTRA:QDI;LSE:0KSX;BMV:DGX*;BOVESPA:Q1UE34;DB:QDI
NYSE:QUOT	NYSE:QUOT;DB:CU7
NYSE:RRD	NYSE:RRD;DB:DLLN
NYSE:RDN	NYSE:RDN;XTRA:RAG;DB:RAG
NYSE:RFL	NYSE:RFL
NYSE:RL	NYSE:RL;LSE:0KTS;BMV:RL*;BOVESPA:R1LC34;DB:PRL
NYSE:RRC	NYSE:RRC;LSE:0KTW;BMV:RRCO*;DB:RAX
NYSE:RNGR	NYSE:RNGR;DB:97L
NYSE:PACK	NYSE:PACK;DB:0ZA
NYSE:RJF	NYSE:RJF;LSE:0KU1;BMV:RJF*;BOVESPA:R1JF34;DB:RJF
NYSE:RYAM	NYSE:RYAM;DB:RYQ
NYSE:RTX	NYSE:RTX;BASE:RTX;LSE:0R2N;BMV:RTX*;WBAG:RTX;BOVESPA:RYTT34;SNSE:RTX;DB:5UR
NYSE:RMAX	NYSE:RMAX;DB:2RM
NYSE:RC	NYSE:RC;MUN:0SZ;NYSE:RC.PRB;NYSE:RC.PRD;DB:0SZ
NYSE:RLGY	NYSE:RLGY;MUN:04M;DB:04M
NYSE:RBAC	NYSE:RBAC;NYSE:RBAC.U
NYSE:RWT	NYSE:RWT;DB:R2V
NYSE:RBC	NYSE:RBC;DB:RB8
NYSE:RM	NYSE:RM;DB:46F
